UserID,Age,Gender,Daily_ScreenTime_Hours,SocialMedia_Min,Gaming_Min,Study_Min,Sleep_Hours,Device Type,Calls_Min,Messages_Sent,Battery_Drain_Percent,Record_Type,Total_Tracked_App_Min,Social_Ratio,Gaming_Ratio,Study_Ratio,Communication_Intensity,Sleep_Deficit,Usage_Intensity_Score,Usage_Level,Total_Tracked_Activity_Hours,User_Cluster,Cluster_Name
2077,42,Male,10.52,117,27,198,6.3,iPhone,25,168,9,Synthetic_Expansion,342,0.342,0.079,0.579,81.0,1.7,59.3,High,6.116666666666666,2,Group C
2078,26,Male,4.92,26,141,144,9.4,Android,30,126,9,Synthetic_Expansion,311,0.084,0.453,0.463,72.0,0.0,38.8,Moderate,5.683333333333334,0,Group A
2079,29,Male,8.49,202,124,288,7.4,Android,7,94,35,Synthetic_Expansion,614,0.329,0.202,0.469,38.3,0.6,70.9,High,10.35,3,Group D
2080,20,Male,7.09,161,128,120,9.5,Android,53,90,15,Synthetic_Expansion,409,0.394,0.313,0.293,83.0,0.0,57.4,Moderate,7.7,3,Group D
2081,37,Male,2.72,109,163,221,7.5,iPhone,63,102,11,Synthetic_Expansion,493,0.221,0.331,0.448,97.0,0.5,39.0,Moderate,9.266666666666667,0,Group A
2082,18,Female,8.63,181,119,66,7.0,iPhone,104,216,27,Synthetic_Expansion,366,0.495,0.325,0.18,176.0,1.0,71.3,High,7.833333333333333,1,Group B
2083,43,Male,11.72,69,43,233,5.3,Android,101,118,28,Synthetic_Expansion,345,0.2,0.125,0.675,140.3,2.7,64.2,High,7.433333333333334,2,Group C
2084,23,Male,3.54,12,171,228,8.6,Android,64,13,15,Synthetic_Expansion,411,0.029,0.416,0.555,68.3,0.0,32.7,Moderate,7.916666666666667,0,Group A
2085,27,Male,3.76,29,50,134,5.5,iPhone,95,302,34,Synthetic_Expansion,213,0.136,0.235,0.629,195.7,2.5,39.2,Moderate,5.133333333333334,0,Group A
2086,27,Male,11.26,26,3,111,7.9,Android,56,26,15,Synthetic_Expansion,140,0.186,0.021,0.793,64.7,0.1,49.3,Moderate,3.2666666666666666,2,Group C
2087,18,Male,3.63,232,95,278,4.7,Android,65,183,32,Synthetic_Expansion,605,0.383,0.157,0.46,126.0,3.3,55.0,Moderate,11.166666666666666,0,Group A
2088,33,Male,11.15,192,44,187,5.8,iPhone,17,229,34,Synthetic_Expansion,423,0.454,0.104,0.442,93.3,2.2,77.6,High,7.333333333333333,2,Group C
2089,23,Female,4.33,30,8,181,7.7,Android,20,291,15,Synthetic_Expansion,219,0.137,0.037,0.826,117.0,0.3,32.9,Moderate,3.983333333333333,0,Group A
2090,27,Female,4.12,173,28,189,5.7,iPhone,35,137,21,Synthetic_Expansion,390,0.444,0.072,0.485,80.7,2.3,42.0,Moderate,7.083333333333333,2,Group C
2091,40,Female,8.05,191,104,231,6.2,Android,39,261,21,Synthetic_Expansion,526,0.363,0.198,0.439,126.0,1.8,68.7,High,9.416666666666666,3,Group D
2092,37,Female,11.77,67,158,143,9.4,Android,93,242,16,Synthetic_Expansion,368,0.182,0.429,0.389,173.7,0.0,75.0,High,7.683333333333334,3,Group D
2093,27,Male,4.72,143,102,146,4.1,Android,66,293,36,Synthetic_Expansion,391,0.366,0.261,0.373,163.7,3.9,56.9,Moderate,7.616666666666666,0,Group A
2094,27,Male,12.0,72,121,26,6.3,iPhone,116,88,12,Synthetic_Expansion,219,0.329,0.553,0.119,145.3,1.7,67.0,High,5.583333333333333,1,Group B
2095,40,Male,8.27,178,78,47,6.6,iPhone,87,126,30,Synthetic_Expansion,303,0.587,0.257,0.155,129.0,1.4,64.0,High,6.5,1,Group B
2096,21,Female,9.26,171,31,175,5.6,Android,79,252,34,Synthetic_Expansion,377,0.454,0.082,0.464,163.0,2.4,68.5,High,7.6,2,Group C
2097,18,Male,4.15,62,92,124,8.2,Android,77,122,36,Synthetic_Expansion,278,0.223,0.331,0.446,117.7,0.0,41.5,Moderate,5.916666666666667,0,Group A
2098,34,Male,6.92,212,46,146,4.8,Android,47,65,15,Synthetic_Expansion,404,0.525,0.114,0.361,68.7,3.2,53.4,Moderate,7.516666666666667,2,Group C
2099,31,Male,6.69,114,93,270,4.1,iPhone,9,107,25,Synthetic_Expansion,477,0.239,0.195,0.566,44.7,3.9,52.2,Moderate,8.1,0,Group A
2100,34,Female,10.37,222,72,70,9.2,Android,4,178,24,Synthetic_Expansion,364,0.61,0.198,0.192,63.3,0.0,75.3,High,6.133333333333334,2,Group C
2101,43,Male,2.81,103,40,2,4.6,Android,101,263,28,Synthetic_Expansion,145,0.71,0.276,0.014,188.7,3.4,38.2,Moderate,4.1,1,Group B
2102,36,Female,7.65,168,176,83,8.9,iPhone,6,219,31,Synthetic_Expansion,427,0.393,0.412,0.194,79.0,0.0,72.4,High,7.216666666666667,1,Group B
2103,40,Female,4.18,123,142,135,6.4,Android,114,42,29,Synthetic_Expansion,400,0.308,0.355,0.338,128.0,1.6,46.4,Moderate,8.566666666666666,1,Group B
2104,18,Female,10.43,197,177,256,9.2,Android,48,170,21,Synthetic_Expansion,630,0.313,0.281,0.406,104.7,0.0,81.2,High,11.3,3,Group D
2105,35,Female,1.76,76,93,266,6.9,Android,15,162,19,Synthetic_Expansion,435,0.175,0.214,0.611,69.0,1.1,30.8,Low,7.5,0,Group A
2106,29,Male,2.47,113,58,131,7.7,Android,42,154,32,Synthetic_Expansion,302,0.374,0.192,0.434,93.3,0.3,36.6,Moderate,5.733333333333333,0,Group A
2107,24,Male,12.0,204,12,74,4.9,Android,20,201,12,Synthetic_Expansion,290,0.703,0.041,0.255,87.0,3.1,72.7,High,5.166666666666667,2,Group C
2108,27,Male,8.51,61,104,19,7.1,iPhone,18,157,9,Synthetic_Expansion,184,0.332,0.565,0.103,70.3,0.9,53.1,Moderate,3.3666666666666667,1,Group B
2109,44,Male,1.86,211,143,126,6.7,Android,119,296,19,Synthetic_Expansion,480,0.44,0.298,0.262,217.7,1.3,51.1,Moderate,9.983333333333333,1,Group B
2110,33,Female,3.91,33,131,164,4.4,iPhone,85,167,20,Synthetic_Expansion,328,0.101,0.399,0.5,140.7,3.6,38.9,Moderate,6.883333333333334,0,Group A
2111,21,Male,8.14,232,120,233,6.1,Android,34,204,7,Synthetic_Expansion,585,0.397,0.205,0.398,102.0,1.9,68.4,High,10.316666666666666,3,Group D
2112,34,Female,6.92,77,90,169,6.6,iPhone,9,127,35,Synthetic_Expansion,336,0.229,0.268,0.503,51.3,1.4,52.8,Moderate,5.75,0,Group A
2113,40,Female,6.88,134,68,46,6.7,iPhone,95,291,11,Synthetic_Expansion,248,0.54,0.274,0.185,192.0,1.3,55.1,Moderate,5.716666666666667,1,Group B
2114,38,Male,8.61,92,29,181,9.6,iPhone,52,55,19,Synthetic_Expansion,302,0.305,0.096,0.599,70.3,0.0,49.0,Moderate,5.9,2,Group C
2115,18,Female,5.23,159,22,4,7.3,iPhone,32,77,14,Synthetic_Expansion,185,0.859,0.119,0.022,57.7,0.7,40.8,Moderate,3.6166666666666663,1,Group B
2116,34,Female,5.66,200,160,84,5.3,iPhone,65,159,7,Synthetic_Expansion,444,0.45,0.36,0.189,118.0,2.7,58.3,High,8.483333333333333,1,Group B
2117,43,Female,10.23,120,4,68,4.5,Android,65,18,28,Synthetic_Expansion,192,0.625,0.021,0.354,71.0,3.5,56.3,Moderate,4.283333333333333,2,Group C
2118,24,Male,7.16,148,97,241,6.0,Android,10,47,25,Synthetic_Expansion,486,0.305,0.2,0.496,25.7,2.0,55.1,Moderate,8.266666666666667,3,Group D
2119,18,Female,10.65,151,163,259,5.6,Android,33,292,26,Synthetic_Expansion,573,0.264,0.284,0.452,130.3,2.4,82.3,High,10.1,3,Group D
2120,36,Female,9.12,171,93,288,7.3,iPhone,72,117,35,Synthetic_Expansion,552,0.31,0.168,0.522,111.0,0.7,68.8,High,10.4,3,Group D
2121,20,Male,2.65,185,68,13,8.3,Android,88,139,5,Synthetic_Expansion,266,0.695,0.256,0.049,134.3,0.0,36.9,Moderate,5.9,1,Group B
2122,34,Female,10.05,170,163,110,6.2,iPhone,7,108,31,Synthetic_Expansion,443,0.384,0.368,0.248,43.0,1.8,76.8,High,7.5,3,Group D
2123,34,Male,9.42,27,2,120,4.4,iPhone,91,49,36,Synthetic_Expansion,149,0.181,0.013,0.805,107.3,3.6,48.4,Moderate,4.0,2,Group C
2124,21,Male,10.41,130,14,292,8.0,iPhone,45,118,23,Synthetic_Expansion,436,0.298,0.032,0.67,84.3,0.0,60.7,High,8.016666666666667,2,Group C
2125,36,Female,3.27,101,106,182,7.8,Android,62,115,15,Synthetic_Expansion,389,0.26,0.272,0.468,100.3,0.2,37.1,Moderate,7.516666666666667,0,Group A
2126,18,Female,10.73,107,116,177,6.4,iPhone,49,103,33,Synthetic_Expansion,400,0.268,0.29,0.442,83.3,1.6,70.5,High,7.483333333333333,3,Group D
2127,25,Male,4.57,183,102,162,7.1,iPhone,114,103,24,Synthetic_Expansion,447,0.409,0.228,0.362,148.3,0.9,50.3,Moderate,9.35,1,Group B
2128,38,Male,7.12,70,36,147,7.8,iPhone,103,21,38,Synthetic_Expansion,253,0.277,0.142,0.581,110.0,0.2,45.7,Moderate,5.933333333333334,2,Group C
2129,26,Male,9.76,66,13,49,6.1,iPhone,85,139,26,Synthetic_Expansion,128,0.516,0.102,0.383,131.3,1.9,54.3,Moderate,3.55,2,Group C
2130,41,Male,4.49,112,184,141,6.9,iPhone,76,210,19,Synthetic_Expansion,437,0.256,0.421,0.323,146.0,1.1,53.3,Moderate,8.55,1,Group B
2131,33,Female,11.17,226,77,118,8.3,Android,22,219,25,Synthetic_Expansion,421,0.537,0.183,0.28,95.0,0.0,80.7,High,7.383333333333334,2,Group C
2132,44,Male,11.4,59,48,0,4.2,Android,88,39,39,Synthetic_Expansion,107,0.551,0.449,0.0,101.0,3.8,62.7,High,3.25,2,Group C
2133,41,Female,5.02,81,171,249,5.7,iPhone,13,143,30,Synthetic_Expansion,501,0.162,0.341,0.497,60.7,2.3,52.1,Moderate,8.566666666666666,0,Group A
2134,21,Male,9.71,234,38,116,4.2,iPhone,23,119,22,Synthetic_Expansion,388,0.603,0.098,0.299,62.7,3.8,68.5,High,6.85,2,Group C
2135,34,Male,8.7,143,114,102,5.7,iPhone,45,173,5,Synthetic_Expansion,359,0.398,0.318,0.284,102.7,2.3,61.1,High,6.733333333333333,3,Group D
2136,33,Female,2.68,63,15,138,6.9,Android,71,25,33,Synthetic_Expansion,216,0.292,0.069,0.639,79.3,1.1,25.6,Low,4.783333333333333,0,Group A
2137,40,Male,5.23,154,4,21,6.0,iPhone,95,97,38,Synthetic_Expansion,179,0.86,0.022,0.117,127.3,2.0,45.5,Moderate,4.566666666666666,2,Group C
2138,34,Female,2.46,204,20,155,4.8,iPhone,10,261,21,Synthetic_Expansion,379,0.538,0.053,0.409,97.0,3.2,41.8,Moderate,6.483333333333333,2,Group C
2139,43,Male,2.24,14,49,301,8.3,iPhone,70,168,10,Synthetic_Expansion,364,0.038,0.135,0.827,126.0,0.0,21.8,Low,7.233333333333333,0,Group A
2140,44,Male,9.4,153,167,0,5.1,iPhone,65,230,11,Synthetic_Expansion,320,0.478,0.522,0.0,141.7,2.9,72.3,High,6.416666666666667,1,Group B
2141,31,Male,3.71,19,42,214,4.4,Android,114,149,29,Synthetic_Expansion,275,0.069,0.153,0.778,163.7,3.6,31.2,Low,6.483333333333333,0,Group A
2142,30,Male,2.59,62,121,74,7.3,iPhone,9,204,27,Synthetic_Expansion,257,0.241,0.471,0.288,77.0,0.7,38.5,Moderate,4.433333333333334,1,Group B
2143,18,Male,6.69,29,14,149,10.0,Android,65,266,26,Synthetic_Expansion,192,0.151,0.073,0.776,153.7,0.0,44.0,Moderate,4.283333333333333,0,Group A
2144,31,Male,10.88,116,121,236,8.1,Android,93,183,36,Synthetic_Expansion,473,0.245,0.256,0.499,154.0,0.0,75.6,High,9.433333333333334,3,Group D
2145,24,Female,11.39,173,92,37,5.3,iPhone,13,138,14,Synthetic_Expansion,302,0.573,0.305,0.123,59.0,2.7,72.9,High,5.25,2,Group C
2146,42,Male,8.84,128,64,33,4.0,Android,116,19,24,Synthetic_Expansion,225,0.569,0.284,0.147,122.3,4.0,55.8,Moderate,5.683333333333334,2,Group C
2147,42,Female,9.82,151,142,171,6.3,iPhone,0,257,27,Synthetic_Expansion,464,0.325,0.306,0.369,85.7,1.7,76.6,High,7.733333333333333,3,Group D
2148,40,Female,3.47,58,151,0,4.0,iPhone,93,232,34,Synthetic_Expansion,209,0.278,0.722,0.0,170.3,4.0,46.7,Moderate,5.033333333333333,1,Group B
2149,36,Male,7.07,104,86,272,5.5,iPhone,93,31,14,Synthetic_Expansion,462,0.225,0.186,0.589,103.3,2.5,46.9,Moderate,9.25,0,Group A
2150,41,Male,2.39,64,180,232,6.2,iPhone,35,168,37,Synthetic_Expansion,476,0.134,0.378,0.487,91.0,1.8,44.1,Moderate,8.516666666666667,0,Group A
2151,19,Male,2.74,169,19,82,6.2,Android,61,31,32,Synthetic_Expansion,270,0.626,0.07,0.304,71.3,1.8,35.0,Moderate,5.516666666666667,2,Group C
2152,36,Male,3.37,213,97,82,9.5,Android,17,164,10,Synthetic_Expansion,392,0.543,0.247,0.209,71.7,0.0,46.4,Moderate,6.816666666666666,1,Group B
2153,35,Female,6.57,69,137,56,8.3,iPhone,2,145,24,Synthetic_Expansion,262,0.263,0.523,0.214,50.3,0.0,52.6,Moderate,4.4,1,Group B
2154,27,Female,10.94,37,156,19,5.9,iPhone,6,136,23,Synthetic_Expansion,212,0.175,0.736,0.09,51.3,2.1,67.4,High,3.633333333333333,1,Group B
2155,42,Male,7.43,145,22,190,9.0,Android,81,19,19,Synthetic_Expansion,357,0.406,0.062,0.532,87.3,0.0,47.2,Moderate,7.3,2,Group C
2156,32,Female,5.14,228,60,128,4.9,Android,68,295,27,Synthetic_Expansion,416,0.548,0.144,0.308,166.3,3.1,59.9,High,8.066666666666666,2,Group C
2157,27,Male,3.42,199,92,139,4.3,iPhone,87,158,9,Synthetic_Expansion,430,0.463,0.214,0.323,139.7,3.7,44.6,Moderate,8.616666666666667,1,Group B
2158,40,Female,3.98,238,160,61,9.5,iPhone,107,99,8,Synthetic_Expansion,459,0.519,0.349,0.133,140.0,0.0,53.4,Moderate,9.433333333333334,1,Group B
2159,18,Female,7.09,34,97,199,6.4,Android,25,35,18,Synthetic_Expansion,330,0.103,0.294,0.603,36.7,1.6,43.2,Moderate,5.916666666666667,0,Group A
2160,20,Male,8.3,155,30,244,5.8,Android,102,162,28,Synthetic_Expansion,429,0.361,0.07,0.569,156.0,2.2,58.9,High,8.85,2,Group C
2161,22,Female,10.01,172,135,273,5.8,Android,66,246,30,Synthetic_Expansion,580,0.297,0.233,0.471,148.0,2.2,78.8,High,10.766666666666667,3,Group D
2162,24,Male,5.9,85,64,59,5.6,Android,23,197,27,Synthetic_Expansion,208,0.409,0.308,0.284,88.7,2.4,47.9,Moderate,3.85,1,Group B
2163,34,Male,3.91,78,60,221,6.3,iPhone,67,32,32,Synthetic_Expansion,359,0.217,0.167,0.616,77.7,1.7,35.2,Moderate,7.1,0,Group A
2164,23,Female,3.4,45,31,119,9.0,Android,37,22,32,Synthetic_Expansion,195,0.231,0.159,0.61,44.3,0.0,27.8,Low,3.8666666666666663,0,Group A
2165,18,Male,9.82,110,80,287,8.4,iPhone,5,106,5,Synthetic_Expansion,477,0.231,0.168,0.602,40.3,0.0,57.4,Moderate,8.033333333333333,3,Group D
2166,45,Male,3.52,197,68,8,6.2,Android,57,202,32,Synthetic_Expansion,273,0.722,0.249,0.029,124.3,1.8,50.0,Moderate,5.5,1,Group B
2167,20,Male,3.24,30,8,93,5.7,Android,12,49,34,Synthetic_Expansion,131,0.229,0.061,0.71,28.3,2.3,25.4,Low,2.3833333333333333,0,Group A
2168,20,Male,4.41,69,96,157,6.4,iPhone,2,164,23,Synthetic_Expansion,322,0.214,0.298,0.488,56.7,1.6,41.5,Moderate,5.4,0,Group A
2169,27,Female,11.13,140,80,234,9.9,Android,41,16,28,Synthetic_Expansion,454,0.308,0.176,0.515,46.3,0.0,67.6,High,8.25,3,Group D
2170,19,Male,2.1,222,167,43,5.8,iPhone,65,122,27,Synthetic_Expansion,432,0.514,0.387,0.1,105.7,2.2,51.1,Moderate,8.283333333333333,1,Group B
2171,21,Female,4.89,31,156,243,7.1,iPhone,75,276,25,Synthetic_Expansion,430,0.072,0.363,0.565,167.0,0.9,49.4,Moderate,8.416666666666666,0,Group A
2172,43,Male,2.65,174,93,10,9.7,Android,117,114,28,Synthetic_Expansion,277,0.628,0.336,0.036,155.0,0.0,43.0,Moderate,6.566666666666666,1,Group B
2173,21,Male,6.84,48,58,271,6.1,Android,51,79,32,Synthetic_Expansion,377,0.127,0.154,0.719,77.3,1.9,45.1,Moderate,7.133333333333334,0,Group A
2174,18,Male,5.3,57,174,6,4.7,iPhone,0,133,28,Synthetic_Expansion,237,0.241,0.734,0.025,44.3,3.3,50.6,Moderate,3.95,1,Group B
2175,40,Female,6.91,119,117,60,10.0,iPhone,17,208,29,Synthetic_Expansion,296,0.402,0.395,0.203,86.3,0.0,59.8,High,5.216666666666667,1,Group B
2176,21,Male,6.15,55,90,220,7.0,iPhone,7,295,26,Synthetic_Expansion,365,0.151,0.247,0.603,105.3,1.0,51.5,Moderate,6.2,0,Group A
2177,18,Male,4.59,27,145,180,7.4,iPhone,33,172,33,Synthetic_Expansion,352,0.077,0.412,0.511,90.3,0.6,45.5,Moderate,6.416666666666667,0,Group A
2178,40,Female,8.67,22,65,206,5.7,Android,3,29,36,Synthetic_Expansion,293,0.075,0.222,0.703,12.7,2.3,49.7,Moderate,4.933333333333334,0,Group A
2179,18,Male,7.25,117,96,155,8.7,Android,43,103,22,Synthetic_Expansion,368,0.318,0.261,0.421,77.3,0.0,53.9,Moderate,6.85,3,Group D
2180,18,Female,8.52,58,53,219,6.3,iPhone,36,260,7,Synthetic_Expansion,330,0.176,0.161,0.664,122.7,1.7,51.6,Moderate,6.1,0,Group A
2181,38,Male,9.76,223,184,105,6.2,iPhone,112,289,13,Synthetic_Expansion,512,0.436,0.359,0.205,208.3,1.8,83.4,High,10.4,3,Group D
2182,34,Male,11.84,181,136,251,9.9,iPhone,39,299,5,Synthetic_Expansion,568,0.319,0.239,0.442,138.7,0.0,82.0,High,10.116666666666667,3,Group D
2183,30,Female,3.87,14,3,221,7.0,Android,12,304,8,Synthetic_Expansion,238,0.059,0.013,0.929,113.3,1.0,28.1,Low,4.166666666666667,0,Group A
2184,32,Male,4.56,117,149,214,8.8,Android,72,39,35,Synthetic_Expansion,480,0.244,0.31,0.446,85.0,0.0,49.3,Moderate,9.2,0,Group A
2185,18,Male,8.16,88,149,114,6.5,iPhone,109,22,33,Synthetic_Expansion,351,0.251,0.425,0.325,116.3,1.5,59.3,High,7.666666666666667,3,Group D
2186,18,Male,8.92,69,89,59,9.4,Android,71,190,33,Synthetic_Expansion,217,0.318,0.41,0.272,134.3,0.0,61.2,High,4.8,1,Group B
2187,18,Male,3.79,106,4,55,5.1,iPhone,11,119,35,Synthetic_Expansion,165,0.642,0.024,0.333,50.7,2.9,36.1,Moderate,2.933333333333333,2,Group C
2188,39,Female,11.42,137,96,162,7.6,iPhone,91,266,33,Synthetic_Expansion,395,0.347,0.243,0.41,179.7,0.4,79.4,High,8.1,3,Group D
2189,35,Male,11.43,171,35,98,6.4,Android,9,121,13,Synthetic_Expansion,304,0.562,0.115,0.322,49.3,1.6,67.3,High,5.216666666666667,2,Group C
2190,33,Female,7.09,24,33,270,7.8,Android,66,78,27,Synthetic_Expansion,327,0.073,0.101,0.826,92.0,0.2,40.7,Moderate,6.55,0,Group A
2191,28,Female,5.16,112,107,3,4.4,iPhone,67,106,33,Synthetic_Expansion,222,0.505,0.482,0.014,102.3,3.6,49.4,Moderate,4.816666666666666,1,Group B
2192,18,Female,10.88,244,160,249,8.9,Android,41,160,8,Synthetic_Expansion,653,0.374,0.245,0.381,94.3,0.0,81.8,High,11.566666666666666,3,Group D
2193,37,Female,10.22,119,122,63,5.7,Android,86,201,24,Synthetic_Expansion,304,0.391,0.401,0.207,153.0,2.3,71.1,High,6.5,1,Group B
2194,24,Male,9.26,33,83,20,6.1,Android,99,179,26,Synthetic_Expansion,136,0.243,0.61,0.147,158.7,1.9,56.9,Moderate,3.9166666666666665,1,Group B
2195,19,Female,5.13,233,136,143,4.3,iPhone,7,147,26,Synthetic_Expansion,512,0.455,0.266,0.279,56.0,3.7,61.4,High,8.65,3,Group D
2196,31,Male,5.37,145,0,99,6.2,iPhone,24,110,26,Synthetic_Expansion,244,0.594,0.0,0.406,60.7,1.8,42.4,Moderate,4.466666666666667,2,Group C
2197,21,Female,7.78,175,97,215,4.3,iPhone,57,294,14,Synthetic_Expansion,487,0.359,0.199,0.441,155.0,3.7,65.1,High,9.066666666666666,3,Group D
2198,19,Female,5.21,114,73,294,7.5,Android,12,32,26,Synthetic_Expansion,481,0.237,0.152,0.611,22.7,0.5,42.7,Moderate,8.216666666666667,0,Group A
2199,18,Female,11.78,198,114,194,9.2,Android,0,101,34,Synthetic_Expansion,506,0.391,0.225,0.383,33.7,0.0,82.0,High,8.433333333333334,3,Group D
2200,41,Male,2.74,23,115,149,6.8,iPhone,67,26,28,Synthetic_Expansion,287,0.08,0.401,0.519,75.7,1.2,29.6,Low,5.9,0,Group A
2201,24,Male,5.47,13,158,204,5.1,iPhone,41,120,22,Synthetic_Expansion,375,0.035,0.421,0.544,81.0,2.9,44.3,Moderate,6.933333333333334,0,Group A
2202,34,Female,9.44,229,147,118,10.2,Android,96,103,20,Synthetic_Expansion,494,0.464,0.298,0.239,130.3,0.0,75.2,High,9.833333333333334,3,Group D
2203,18,Female,4.37,224,175,179,9.4,iPhone,62,303,5,Synthetic_Expansion,578,0.388,0.303,0.31,163.0,0.0,61.0,High,10.666666666666666,3,Group D
2204,44,Female,5.04,31,86,15,7.0,Android,8,167,34,Synthetic_Expansion,132,0.235,0.652,0.114,63.7,1.0,42.7,Moderate,2.333333333333333,1,Group B
2205,43,Female,7.49,202,31,176,4.0,iPhone,70,154,31,Synthetic_Expansion,409,0.494,0.076,0.43,121.3,4.0,60.4,High,7.983333333333333,2,Group C
2206,18,Male,6.42,138,66,221,6.6,Android,45,140,37,Synthetic_Expansion,425,0.325,0.155,0.52,91.7,1.4,55.0,Moderate,7.833333333333333,0,Group A
2207,40,Female,7.03,233,76,183,4.4,Android,97,177,12,Synthetic_Expansion,492,0.474,0.154,0.372,156.0,3.6,61.0,High,9.816666666666666,2,Group C
2208,26,Male,11.76,70,146,188,6.6,iPhone,0,240,22,Synthetic_Expansion,404,0.173,0.361,0.465,80.0,1.4,75.6,High,6.733333333333333,3,Group D
2209,41,Male,8.76,138,131,24,8.9,iPhone,31,135,37,Synthetic_Expansion,293,0.471,0.447,0.082,76.0,0.0,69.0,High,5.4,1,Group B
2210,31,Male,7.48,158,162,115,8.3,iPhone,9,182,35,Synthetic_Expansion,435,0.363,0.372,0.264,69.7,0.0,69.5,High,7.4,3,Group D
2211,35,Male,1.85,103,85,200,4.8,iPhone,101,27,34,Synthetic_Expansion,388,0.265,0.219,0.515,110.0,3.2,32.0,Low,8.15,0,Group A
2212,29,Female,11.98,240,163,283,7.7,Android,36,150,28,Synthetic_Expansion,686,0.35,0.238,0.413,86.0,0.3,90.5,High,12.033333333333331,3,Group D
2213,18,Female,5.24,113,66,130,7.1,Android,3,299,16,Synthetic_Expansion,309,0.366,0.214,0.421,102.7,0.9,48.5,Moderate,5.2,0,Group A
2214,18,Female,6.92,223,96,87,6.0,iPhone,37,154,11,Synthetic_Expansion,406,0.549,0.236,0.214,88.3,2.0,60.4,High,7.383333333333334,1,Group B
2215,28,Male,3.89,206,168,25,5.3,Android,46,178,32,Synthetic_Expansion,399,0.516,0.421,0.063,105.3,2.7,59.7,High,7.416666666666667,1,Group B
2216,33,Male,9.75,227,133,1,4.4,iPhone,120,161,34,Synthetic_Expansion,361,0.629,0.368,0.003,173.7,3.6,80.4,High,8.016666666666667,1,Group B
2217,35,Female,7.07,155,69,221,5.8,iPhone,14,21,24,Synthetic_Expansion,445,0.348,0.155,0.497,21.0,2.2,51.9,Moderate,7.65,2,Group C
2218,41,Male,3.81,22,93,115,9.5,Android,94,25,21,Synthetic_Expansion,230,0.096,0.404,0.5,102.3,0.0,30.0,Low,5.4,0,Group A
2219,20,Male,2.79,102,147,164,6.5,Android,0,125,30,Synthetic_Expansion,413,0.247,0.356,0.397,41.7,1.5,42.9,Moderate,6.883333333333334,0,Group A
2220,18,Female,11.42,119,93,138,5.0,iPhone,76,119,18,Synthetic_Expansion,350,0.34,0.266,0.394,115.7,3.0,69.0,High,7.1,3,Group D
2221,18,Male,11.17,162,154,226,9.1,iPhone,7,56,33,Synthetic_Expansion,542,0.299,0.284,0.417,25.7,0.0,78.3,High,9.15,3,Group D
2222,32,Female,4.12,170,123,193,5.1,iPhone,98,145,36,Synthetic_Expansion,486,0.35,0.253,0.397,146.3,2.9,53.7,Moderate,9.733333333333333,0,Group A
2223,40,Male,10.28,128,139,222,7.5,Android,62,225,13,Synthetic_Expansion,489,0.262,0.284,0.454,137.0,0.5,71.6,High,9.183333333333334,3,Group D
2224,42,Female,2.09,110,73,33,6.7,iPhone,38,300,8,Synthetic_Expansion,216,0.509,0.338,0.153,138.0,1.3,35.1,Moderate,4.233333333333333,1,Group B
2225,19,Male,2.66,104,150,232,9.5,iPhone,2,225,10,Synthetic_Expansion,486,0.214,0.309,0.477,77.0,0.0,41.1,Moderate,8.133333333333333,0,Group A
2226,33,Female,10.97,35,176,126,4.5,Android,35,199,20,Synthetic_Expansion,337,0.104,0.522,0.374,101.3,3.5,70.4,High,6.2,3,Group D
2227,18,Male,8.31,77,142,81,9.9,iPhone,46,189,26,Synthetic_Expansion,300,0.257,0.473,0.27,109.0,0.0,62.2,High,5.766666666666667,1,Group B
2228,18,Male,4.75,227,78,184,6.5,Android,118,154,10,Synthetic_Expansion,489,0.464,0.16,0.376,169.3,1.5,50.9,Moderate,10.116666666666667,2,Group C
2229,43,Female,3.4,103,98,10,4.1,Android,48,225,8,Synthetic_Expansion,211,0.488,0.464,0.047,123.0,3.9,39.0,Moderate,4.316666666666666,1,Group B
2230,41,Female,10.24,164,97,158,9.3,iPhone,0,221,7,Synthetic_Expansion,419,0.391,0.232,0.377,73.7,0.0,69.3,High,6.983333333333333,3,Group D
2231,39,Male,3.63,155,8,14,6.0,Android,116,157,34,Synthetic_Expansion,177,0.876,0.045,0.079,168.3,2.0,40.9,Moderate,4.883333333333334,1,Group B
2232,39,Male,4.01,126,34,143,6.5,iPhone,33,129,20,Synthetic_Expansion,303,0.416,0.112,0.472,76.0,1.5,37.7,Moderate,5.6,0,Group A
2233,21,Male,5.32,131,23,203,5.8,Android,64,94,35,Synthetic_Expansion,357,0.367,0.064,0.569,95.3,2.2,44.7,Moderate,7.016666666666667,2,Group C
2234,41,Male,2.07,115,160,33,6.1,Android,90,36,17,Synthetic_Expansion,308,0.373,0.519,0.107,102.0,1.9,36.1,Moderate,6.633333333333334,1,Group B
2235,20,Male,9.12,74,69,125,9.3,iPhone,11,33,7,Synthetic_Expansion,268,0.276,0.257,0.466,22.0,0.0,49.0,Moderate,4.65,2,Group C
2236,38,Female,9.2,232,16,134,9.7,iPhone,44,121,18,Synthetic_Expansion,382,0.607,0.042,0.351,84.3,0.0,63.7,High,7.1,2,Group C
2237,35,Male,9.37,120,55,101,5.2,iPhone,8,301,18,Synthetic_Expansion,276,0.435,0.199,0.366,108.3,2.8,64.3,High,4.733333333333333,2,Group C
